sku,name,stock,price,notes
LEFWD70-2,LED FITTING W DIFFUCER 70W WW - FLORENCE,8.000,1.500,
282401,SWITCH 16X 1G 2W - GALION WHITE,8.000,2.200,
MCHG4P40,MAGNETIC CONTACTOR 240V 40A 4P - HAGER,8.000,20.000,
POLYP20,POLY PIPE 1/2 X 50MTR KOREA,8.000,15.500,
KB33,SWITCH 16A 3G 2W - SCHNEIDER/VIVACE,8.000,2.000,
IMS06305-1,IND MOBILE SOCKET 415V 63A 3P+N+E (PCE) - GEWISS,7.000,11.500,
PP4'',PVC PIPE 4'' BP,7.000,4.500,
LEPRS10-9,"LED SURFACE LIGHT RD 10"" 30W - LEON",7.000,3.000,
IMS06305,IND MOBILE SOCKET 415V 63A 3P+N +E,7.000,6.500,
DBMS040-2,DRILL BIT HSS 4MM - BOSH / MAKITA,7.000,0.800,
LFMLS240,FL FITTING 2X40W MLS-BSLI,7.000,12.000,
PPRP040,"PPR PIPE HP 1-1/4""",7.000,3.400,
CB4040,CORNER BRACKET 40X40,7.000,0.300,
LEDT526-1,LED TUBE 5FT  26W DL - MODI,7.000,2.500,
V152,MICRO SWITCH 15A,7.000,0.500,
LEDEL8W,EMERGENCY LIGHT 8W - WINTEX,7.000,2.500,
LEPRS10-3,"LED SURFACE LIGHT RD 10"" 30W - WELLUCH",7.000,6.000,
LEDEXTDA-1,LED EXIT LIGHT TRANSPARENT W/ DOWN ARROW- INDIGO,7.000,3.500,
617389,SW SOCKET 13A 2G DARK GREY - BELANKO,7.000,3.000,
PVCGPG48,PVC GLAND PG-48,7.000,0.800,
GSP0100,GRAVITY SHUTTER PVC 100MM,7.000,1.200,
KB25N,SW SOCKET 13A 2G  W NEON - SCHNEIDER/VIVACE,7.000,3.000,
EFP15CM-4,EX FAN PVC SQUARE 15CM - SINAR,7.000,5.500,
PSSI080,SOLDERING IRON 80W 240V,7.000,6.500,
MHSB0250-4,METAL HALLIDE/SODIUM BALLAST 250W - LUMELITE (GER),7.000,5.500,
DEF150-17,DUCT EX FAN 150MM 25W -SEICOI  HXYT06,7.000,14.500,
LUGWP1W-1,LED U/GROUND LIGHT W.P 240V 1W WW-BESTAR,7.000,3.500,
LHH1000,HALOGEN LAMP HOLDER 1000W,7.000,1.500,
WHS20-2,WP ISOLATOR 20A SPN - GEYA,7.000,2.500,
MCBSP10-3,MCB SP 10A - HYUNDAI,7.000,1.000,
ECL20GE,E SAVING LAMP 20W E27 -GE,7.000,1.500,
2DL284P,LAMP 2D 28W 4PIN- OSRAM,7.000,0.000,
BL201N,MIRROR LIGHT 20W 240V - SINAR,7.000,6.000,
DOORHS,DOOR HANDLE SET- TURKEY,7.000,3.600,
PVT005050D,PVC TRUNKING 50X50 - DD,7.000,4.200,
WBPT GFL,WASH BASIN PILLER TAP - GFL,7.000,6.000,
EXS1323USB-1,EXT SOCKET 13A 2W/3MTR WITH USB,7.000,5.000,
AFD75150,ALUMINIUM FLEX DUCT 150MM X 7.5MTR,7.000,6.000,
MTH,MIXER TAP HEAD,7.000,1.200,
DCNS,DOOR CLOSSER NHN SILVER / WHITE- MILANO,7.000,4.500,
SOLDP150,SOLDERING PASTE 150GRM,7.000,0.500,
WHC1KG,WHITE CEMENT 1KG BAG,7.000,0.300,
RCCB410003-2,RCCB 4P 100A 30MA - F&G / HYUNDAI,7.000,22.000,
8231,MULTI ADAPTOR 13A 3W W/SWITCH,7.000,1.500,
FCAP00500,FAN CAPACITOR 5.0MFD,7.000,0.800,
617003,SWITCH 10A 2G 2W - BELANKO,7.000,0.900,
LEDFL0100-2WH,LED FLOOD LIGHT 100W WH - ESSENCO,7.000,5.500,
MHL2400-1,METAL HALLIDE LAMP 400W 240V E40 - GE,7.000,7.000,
SS1GBOL,FLOOR SKT METALIC 13A 1G - BOLTON,7.000,8.000,
DBMS080,DRILL BIT MS 8MM,7.000,0.700,
GSM0250,"GRAVITY SHUTTER METAL 10"" - WINDY",7.000,10.000,
WF016-7,"WALL FAN 16"" PVC  BLADE - RR",7.000,10.000,
GIC02,"GI CLIP 2"" HD",7.000,0.150,
DEFVX150,DUCT EX FAN VX150 - XEPLAIR,7.000,12.000,
POLYP15,POLY PIPE 15MM,7.000,0.450,
DC070MM,DOOR CYLINDER 70MM  BRASS ITALY,7.000,3.500,
K4896NWHI,GRID SWITCH 20A DP W/NEON WHI - MK,7.000,3.500,
VX9974,TELEPHONE SOCKET  BTM -VOLEX,7.000,3.000,
GT1303,CLEAR TAPE D/S 3CMX3M - 1/2,6.000,1.200,
DAPB33SS,DOOR ACCESS PUSH BUTTON 3X3 SS,6.000,6.000,
CFK30050-1,CABLE FLEXIBLE 3CX0.50MM BLACK  - 80YDS SENA,6.000,13.000,
GICT20040,GI CABLE TRAY  200X40X1.2MM 2.44MTR,6.000,7.000,
CMEF250-4,CEILING MOUNT EX FAN 250MM - BRIZ AIR,6.000,8.000,
NLBR04,NEUTRAL LINK BRASS 4WAY,6.000,2.000,
PLL2P10-2,PL LAMP 10W 240V 2PIN  - OSRAM /GE,6.000,1.200,
DM9205A,MULTI METER DIGITAL DM9205A - XTMAX,6.000,5.000,
XENG1191,DOUBLE SPEED ELEMENT XENG1191,6.000,10.000,
CF22075,"COOLING FAN 220V 3"" 75MM",6.000,3.000,
CSP08,COMBINATION SPANNER M8,6.000,0.400,
WPS2131516,WP SWITCH & 13A/15A/16A 1G UNIVERSAL SOCKET -  XETEX,6.000,6.000,
LBML,LED BLUETOOTH MUSIC LIGHT,6.000,2.000,
LEDR12360-2,LED DRIVE 12V 360W - V.MAX,6.000,7.000,
RCCB210003-1,RCCB 2P 100A 30MA 240V - XETEX,6.000,10.500,
617128,PVC BLANK PLATE 3X3 - BELANKO,6.000,1.000,
EXS1345-4,EXT SOCKET 13A 4W/5MTR - POKA,6.000,5.000,
V1033BK,FAN REGLATOR DIMMER 500W MAT BLACK - V MAX,6.000,2.000,
PUTEE08,PU TEE 8MM,6.000,0.850,
738042,SWITCH PVC 10A 4G 2W  3X6 - TENBY,6.000,2.000,
LEDFL0100S-2,LED SOLAR FLOOD LIGHT 100W - ZIA,6.000,10.000,
POLSKT012,"POLY SOCKET 1/2""",6.000,1.500,
EXTR05-1,EXTENTION REEL 4WAY 13A-5MTR ROUND- MARSHAL,6.000,3.000,
89994AW,"AXIAL EX FAN GX09 9"" - XPELAIR/GX9ES",6.000,55.000,
DBSP0010-2,DISTRIBUTION BOARD 10W SPN,6.000,27.000,
GSM0400,"GRAVITY SHUTTER METAL 16"" -  WINDY",6.000,15.000,
DSFTHD,DOOR STOPPER FLUSH TYPE GOLDER H/D GOLDEN,6.000,3.000,
ME302515,METAL ENCLOSURE WP 300X250X150MM,6.000,9.000,
6801200,"END CUTTING NIPPER 8"" - KNIPEX",6.000,5.500,
THT315016,BALL PIEN HAMMER 16OZ,6.000,2.500,
GSM0300,"GRAVITY SHUTTER METAL 12"" - WINDY",6.000,12.500,
GU1422BSS,ULTIMATE SWICH 16AX 2G 2W BSS -SCHNEIDER,6.000,15.500,
TIA32,HRC FUSE TIA - 32A,6.000,1.500,
PTB,PVC TOOL BOX - TOLSON,6.000,4.500,
LEPSF10-1,"LED PANEL SQ 10"" 30W FLUSH",6.000,2.500,
RL3939,WIRELESS DOOR BELL 2 REMOTE-PRESTON -3952B,6.000,4.500,
RS4TWP,ROCKER SWITCH 4T WP  GREEN/RED,6.000,1.800,
LEDFL0100-8WW,LED FLOOD LIGHT 100W WW - WELLMAX,6.000,9.000,
TR22111500,AUTO TRANSFORMER 220-110V 1500VA SP,6.000,21.000,
LFWP220-3,FL FITTING WP 2X18W - RR,6.000,5.500,
RCCB410030-3,RCCB 4P 100A 300MA - ADMORE,6.000,20.000,
LEDFL0200-4WH,LED FLOOD LIGHT 200W WH - MICROLITE,6.000,12.500,
CHCY-1,CHANNEL CUTTER   L/R- AVIATION / TOLSON,6.000,4.500,
CF30250-4,CABLE FLEXIBLE 3CX2.5MM - 80 YDS BLACK- (RR) (BOLTON) INDIA,6.000,28.500,
PVCAEC15,PVC AUTOMOBILE ELECTRICAL CABLE 1.5MM WH- FINOLEX,6.000,4.000,
WN063,"WOOD NAIL 2-1/2""",6.000,0.500,
S2757WHI,SW SOCKET PVC 13A 1G - MKS2757WHI,6.000,2.000,
LMLFT516,LED MIRROR LIGHT T5 16W - VMAX,6.000,1.600,
K4672BRC,SWITCH METAL 10A 2G 2W FLUSH - MK4672BRC,6.000,9.000,
LEPSS0824,"LED SURFACE LIGHT SQ 8"" 24W - MODI",6.000,2.500,
TELAD2W-2,TELEPHONE ADAPTOR 2W BT,6.000,0.700,
LES08SLIM,"LED SURFACE LIGHT RD ADJ. 8"" 18W SLIM - RUIFU",6.000,2.500,
WT1,DIGITAL THERMO METER 50C TO 300C,6.000,3.500,
FBF120-1,FL BATTEN FITTING 1X18W - RR,6.000,1.500,
GB7000,LED HAND LIGHT W WIRE 10MTR,6.000,3.000,
LDS2G,DIMMER SWITCH  500W 2G-CHN   (RILITE),6.000,4.000,
PEDFP16-3,"PEDESTAL FAN PVC 18"" - BRIZ AIR (BRIZSF18)",6.000,18.500,
JCL0032,"JUBILEE CLIP 1.1/4""",6.000,0.150,
DLPBM,CUP BOARD  LOCK PUSH TO MAKE/BREAK,6.000,0.500,
ESPB-1,EMERGENCY STOP PUSH BUTTON MUSHROOM 2NC - SCHNEIDER,6.000,10.000,
MCBTP032-5,MCB TP 32A - HYUNDAI,6.000,4.500,
ALUGD6,"PVC GRILL DUCT  6""",6.000,3.500,
E3031V1,SWITCH 20A 1G 1W WHITE WITH BLUE LED - SCHNEIDER,6.000,4.500,
VPCNWH-32,EXT SOCKET 13A 3W/2MTR WH  - VINCENTI,6.000,3.500,
EMTC38,"EMT COUPLING 38MM 11/2""",6.000,1.000,
LEPSF05-1,"LED PANEL SQ 5"" 9W FLUSH - MODI",6.000,1.500,
SSLRWC,SOLAR STREET LIGHT  ROD WITH CLAMP,6.000,1.500,
VPCSBK-33,EXT SOCKET 13A 3W/3MTR BLACK  - VINCENTI,6.000,4.500,
HTPL198,"COMB. CUTTING PLIER 8"" - TRAMONTINA HTPL198",6.000,3.000,
CFL3010BK,CABLE FLEXIBLE 3Cx1.0MM 80 YDS BLACK,6.000,16.500,
CJKM12,CABLE JOINT KIT M12,6.000,7.500,
F26TBX4P,BIAX LAMP 26W 4P 840 CW,6.000,3.000,
MCP10038,MINI CUTTING PLIERS SET - TOLSEN,6.000,2.500,
PTHP020,"PVC TEE HP 1/2""",6.000,0.350,
F32TBX4P,BIAX LAMP 32W 4P 840 CW,6.000,2.500,
WPBP-2,WP BELL PUSH 10A IP55 - RR,6.000,2.600,
MCAP0045,MOTOR CAPACITOR 45MFD,6.000,2.200,
EXS1343-3,EXT SOCKET 13A 4W/3MTR-PRESTON,6.000,4.000,
RCCB410030-4,RCCB 4P 100A 300MA - HAGER,6.000,35.500,
MCBSP32-5,MCB SP 32A - HAGER,6.000,2.000,
PLL4P10-1,PL LAMP 10W 240V 4PIN CW - OSRAM,6.000,1.000,
CSP2C150RB,CABLE SPEAKER 2CX1.50MM(16AW) RD/BK,6.000,8.000,
LK-1145,CLEAR TAPE D/S 18MMX5M 1/2-,6.000,1.200,
LDL0620-6,"LED DOWN LIGHT 6"" 20W WW - ADNEXT",6.000,1.500,
LEDFL0400-1WH,LED FLOOD LIGHT 400W WH - PRESTON,6.000,36.000,
RL3208,DOOR INTERCOM AUDIO SINGLE - PRESTON,6.000,8.000,
PAR38120,REFLECTOR LAMP PAR38 120W E27,6.000,3.500,
PTHP040,"PVC TEE HP 1-1/2""",6.000,0.500,
PLB04,"PVC LONG BEND 4"" (BLACK)",6.000,3.800,
EFM300-4,"EX FAN METAL W GRILL 12"" 300MM - KHALEEJIA (KA1230)",6.000,13.500,
7753BG,ALUM WINDOW HANDLE KEY,6.000,2.000,
CFL51600,CABLE FLEXIBLE 5CX16MM,6.000,5.000,
ZIA,SW SOCKET 13A 2G - ZIA,6.000,1.200,
LELGU5.307-2,LED DICHROIC LAMP 8W GU5.3 MR16 WW - ALIMA (SPN),6.000,0.800,
IKF2010-3,INSECT KILLER 2X10W - HYUNDAI,6.000,13.000,
DBLK,DB  LOCK,6.000,0.750,
PUP06-3,PU PIPE 6MM CLEAR,6.000,0.600,
PPRE025,"PPR ELBOW 1"" 90D",6.000,0.000,
VPCMBG-32U,EXT SOCKET 13A 3W/2MTR W/USB (BLK&GOLD)  - VINCENTI,6.000,7.500,
DRAWERKC,DRAWER KNOB CERAMIC,6.000,0.500,
VT0350,VIKING TERMINAL 35MM,6.000,0.000,
CF22150,"COOLING FAN 220V 6"" 150MM",6.000,7.000,
LEDFL0030-4WH,LED FLOOD LIGHT 30W WH - PRC,5.500,5.500,
EXS1343-5,EXT SOCKET 13A 4W/3MTR- SELMAR,5.000,3.000,
TR22024,TRANSFORMER 220-24V 40VA - HENSWELL,5.000,4.000,
COPFE020,"COPPER FEMALE ELBOW 1/2"" 20MM",5.000,0.700,
SHUTTAF-2,SHUTT-OFF  HANDLE,5.000,2.500,
TRE221260-1,ELECTRONIC TRANSFORMER 220-12V 60W DIMMER - VELLMAX,5.000,1.500,
COPSKT2520,"COPPER SOCKET  3/4""X1/2""",5.000,1.200,
PUP010,PU PIPE 10MM BLUE,5.000,0.800,
DLMH150,DOWN LIGHT  METAL HALLIDE 150W,5.000,3.500,
HFP255PLL,ELECTRONIC BALLAST 2XPL55W - PHILIPS,5.000,6.500,
ESL09ES-2,E SAVING LAMP 9W B22 - GE,5.000,1.200,
KSML1600,PHOTOCELL SWITCH W BRACKET 25A- KSML1600,5.000,3.500,
K5232ALM,SWITCH M/CLAD W/BOX 20A DP+NEON - MK5232ALM,5.000,10.000,
SSSHM6,SS SNAP HOOK - M6,5.000,1.200,
HSBMINI,HACK SAW BLADE MINI,5.000,0.175,
LEDT416,LED TUBE 4F 16W SINGLE SIDE - PHILIPS,5.000,1.800,
CJX22510,MAGNETIC CONTACTOR 240V 40A 4P - ANDELI,5.000,10.000,
VTETH,VIKING TERMINAL EARTH,5.000,1.000,
XENG1191-1,CONTACT BLOCK SINGLE XEN-G1191 - SCHNEIDER,5.000,10.000,
ZSUM45DPBSS,SWITCH 45A DP+NEON BSS - ZIA,5.000,6.000,
ALDMS08,"ALDROP MS 1/2"" X 8",5.000,1.000,
CSC12000,CABLE SINGLE CORE 120.0MM LOOSE,5.000,5.500,
OS41835,LAMP HALOSPOT 12V 50W G53 AR111 - OSRAM,5.000,3.500,
LEDEXTR,LED EXIT LIGHT TRANSPARENT W/ARROW,5.000,6.500,
FLT13T5,FL TUBE T5  13W WH -WW - ZUMA,5.000,1.500,
PCSRRPCH2,PRESSURE CONTROL SWITCH - RR,5.000,8.500,
55500/MC,OVERLOAD RELAY 6-10A - CRABTREE,5.000,17.000,
LEDFL0150-2,LED FLOOD LIGHT 150W - LIPER,5.000,13.500,
IKF2010-2,INSECT KILLER 2X10W - TRUST / ZIA,5.000,7.500,
CENC,CONTACT ELELMNT NC,5.000,1.200,
SMMC,SHOWER MIXER  MILANO CARY,5.000,11.000,
PUSOK04-1,PU SOCKET 4MM,5.000,0.700,
SILICON-3,SILICON BLACK /GRY/BEIGE - EZ2800,5.000,1.200,
LEDCLRW,LED CURTAIN LIGHT RED/WH 2X1MTR,5.000,4.000,
RCCB406330-1,RCCB 4P 63A 300MA  - GE,5.000,27.500,
CFL3060R,RUBBER FLEXIBLE CABLE 3CX6.0MM,5.000,2.200,
HT315,NETWORKING TOOL RJ45 - HT315,5.000,5.500,
EXS1333-4,EXT SOCKET 13A 3W/3MTR - HB,5.000,3.500,
E3032V1,SWITCH 20A 2G 1W WHITE WITH BLUE LED - SCHNEIDER,5.000,5.500,
CSP19,"COMBINATION SPANNER 17MM , 19MM",5.000,1.600,
VN6612MBG,SWITCH METALIC 10A 1G 1W  GOLD / BSS- RR/VIVAN,5.000,0.000,
LEDCL120,LED CURTAIN LIGHT RED 2X1MTR 120LED,5.000,3.500,
WHT32,WP ISOLATOR 32A TPN - HAGER,5.000,6.500,
WB250,WIRE BRUSH (set),5.000,0.850,
LEDG5310,LED DICHROIC LAMP 10W GU5.3 MR16 - WONDERFUL,5.000,1.000,
LEPRS08-9,"LED SURFACE LIGHT RD 8"" 36W - PRESTON",5.000,3.500,
E831D45N,SWITCH 45A DP WITH NEON ALU/SILVER- SCHNEIDER/PIANO,5.000,10.500,
KB31AS,SWITCH 16A 1G 2W AS - SCHNEIDER/VIVACE,5.000,2.500,
81302,SWITCH M/CLAD W/BOX  10A 2G 2W-LEGRAND,5.000,9.000,
NPT320,NYLON PUSH TAPE M3X20MTR,5.000,1.500,
CFL30075-1,CABLE FLEXIBLE 3CX0.75MM ( MESC ) - 80YDS,5.000,13.500,
OT63F3,ISOLATOR 63A 3P W/O ENCLOSURE- ABB OT63F3,5.000,20.000,
282443,SW SOCKET 13A 2G + USB + TYPE 'C' CHARGER  - GALION,5.000,20.000,
EXS1304T,EXT SOCKET 13A 4W TEE UNIVERSAL,5.000,3.500,
WN050,"WOOD NAIL 2""",5.000,0.500,
KB32AS,SWITCH 16A 2G 1W AS - SCHNEIDER/VIVACE,5.000,3.000,
POLYT12,"POLY TEE 1/2""",5.000,1.200,
CFS34'',COPPER FEMALE SOCKET-3/4'',5.000,1.200,
DADOTB033,DADO TRUNKING PVC BOX 3X3,5.000,1.000,
CGCW40L,BRASS CABLE GLAND CW 40L,5.000,3.000,
BHF060,OUT DOOR LIGHT SINGLE 60W BLK/GRY,5.000,3.000,
WPGP125,WALL PAPER GLUE POWDER 125G,5.000,1.500,
PTRJ45,PUNCH TOOL RJ45,5.000,4.500,
ELFSM400,ELEMENT FOR SEALING MECHINE NO.400,5.000,3.000,
NAW016,NUT AND  WASHER 16MM,5.000,0.200,
VN6677MBG,SWITCH METALIC 10A 3G 1W  GOLD / BSS- RR/VIVAN,5.000,0.000,
DBSP0012-2,DISTRIBUTION BOARD 12W SPN -MAXGE,5.000,23.000,
TL2PE27,TABLE LAMP 2PIN PLUG W/SWITCH +E27 HOLDER  WHITE,5.000,1.650,
SW4G22,SWITCH 10A 4G 2W - CLIPSAL,5.000,2.500,
PUP10,PU PIPE 10MM CLEAR,5.000,0.700,
LEDES36ES,LED E SAVING LAMP 36W E27 3U - MODI,5.000,2.500,
LEPRF04-2,"LED PANEL RD 4"" 9W FLUSH - MODI",5.000,1.500,
733891,METAL CLAD SURFACE MOSAIC PLATE 1G,5.000,6.000,
SEL161H,TIMER SWITCH 16A 240V - IMAGE,5.000,8.000,
RAWPS10,RAWL PLUG+SCREWS S10,5.000,0.700,
CAT6UTP-2,DATA CABLE CAT6 UTP 305MTR - GLOBAL LINK,5.000,25.000,
MHGFL,SHOWER MIXER HEAD GFL,5.000,1.500,
COPN15F,"COPPER MALE NIPPLE 1/4""",5.000,0.000,
VX1055,SWITCH 4G 1W 3X6 - VOLEX 1055,5.000,1.800,
RCCB210030-1,RCCB 2P 100A 300MA 240V-ZINJLEC,5.000,10.000,
MHL2070-3,METAL HALLIDE LAMP 70W 240V G12 - GE,5.000,8.000,
LEDR24100-1,LED DRIVE 24V 100W WP -VMAX,5.000,7.500,
1080P,PASSIVE VIDEO BALUN HD-CVI/TVI/AHD,5.000,1.800,
IMP01603-3,IND MALE PLUG 220V 16A 2P+E  - (PCE) IP67,5.000,2.500,
EIC15,ELECTRIC IRON CABLE W 3PIN PLUG 1.5MTR,5.000,0.800,
PVCFP20D,PVC FLEX PIPE 20MM WH - DD,5.000,5.000,
LATR16H,LATCHING RELAY 230V 16A - HAGER,5.000,9.000,
JPU100,HRC FUSE 100A JPU,5.000,4.500,
DT830B,MULTI METER DIGITAL DT-830B,5.000,3.000,
DBSP0604-2,DISTRIBUTION BOARD 6+4 SPN,5.000,30.000,
ASL300-1,SPIRIT LEVEL 1FT (30CM) - FORTE,5.000,2.000,
LHCERB22,LAMP HOLDER CERAMIC B22,5.000,0.600,
A813,WIRELESS DOOR BELL - V-ZORR,5.000,2.000,
MCBDP10-1,MCB DP 10A - SCHNEIDER,5.000,5.000,
K86401GRY,WP SW  10A 1G  2W GRY - MK,5.000,10.500,
GE34392,BIAX LAMP 18W 4P 820 WW - GE,5.000,2.000,
LEDB5003,LED BULB 50W 3SIDE WH,5.000,3.000,
CC3100,CURTAIN CORD 3MM X 100YDS PP BRAIDING,5.000,1.200,
PJB203-1,PVC JUNCTION BOX 20MM 3W BLK - DD,5.000,0.400,
BRKT050,"BRACKET 2""",5.000,0.100,
MX0506,DISH ANTENNA SPLITER 6W,5.000,3.000,
MF100-1,HRC FUSE 100A 30X57 - LAWSON UK,5.000,2.500,
MWP020,MIST WATER PUMP (SUBMERSIBLE )IPX8 220V 20W- JN338,5.000,4.000,
NCR080K,NAIL CLIP ROUND 8MM - KHIND,5.000,1.000,
PPRSK025,PPR SOCKET 25MM,5.000,0.125,
K56407GRY,BELL PUSH WP 10A 2W - MK,5.000,15.500,
9626,SOFT ALUMINIUM LOCK 9626,5.000,6.000,
EFMH225-4,"EX FAN METAL HD 225MM 9"" - INDIGO 2W",5.000,9.500,
CMEF200-3,CEILING MOUNT EX FAN 200MM - BENNA,5.000,6.500,
ACC4505UF,AC CAPACITOR 45+5UF +/-5% 44OVAC,5.000,2.500,
CR2450,BATTERY LITHIUM 3V 2450,5.000,1.000,
DLTR12RF2A,DOOR LOCK TRANSFORMER 240-24V 2A - GERMANY,5.000,10.500,
PMPH25,"PVC HP MALE PLUG 3/4""",5.000,0.150,
VN6615MBG,SWITCH METALIC 10A 2G 1W  GOLD / BSS- RR/VIVAN,5.000,0.000,
CTB2525,CABLE TIE BASE 25X25,5.000,2.000,
LEDGL15-3,LED SPIKE LIGHT 15W WW-WH - MODI,5.000,2.500,
CMLEG1525-1,CABLE MARKER LEGRAND 1.5 - 2.5mm (A-Z),5.000,0.400,
MCBDP06-1,MCB DP 6A - ABB,5.000,0.000,
SJ606GSM,SAFETY JACKET VEST NET 60GSM GREEN,5.000,0.500,
AWC203,"ALUMINIUM WALL CHANNEL ANGLE 3/4""X3MTR",5.000,1.000,
LEDCL32RED,LED CURTAIN LIGHT RED  3X2MTR 160 LED,5.000,4.000,
SPSS1213,SPANNER SINGLE SIDE 10/ 12/13/14,5.000,1.000,
WPSDP,WP SWITCH 20A DP IP66 - MK,5.000,3.000,
TCl004-2,TELEPHONE CABLE 2PAIR 200MTR - TEEKAB,5.000,17.500,
FLTS10,FL TUBE FOR SALOON 10W,5.000,4.500,
730041,SATELITE SOCKET F - SYNERGY,5.000,4.200,
SSCH002,SS CHAIN 2MM,5.000,1.500,
PUSOK04,PU SOCKET 8MM,5.000,0.800,
MHL2100-1,METAL HALLIDE LAMP 100W 240V E27 - OSRAM,5.000,5.000,
ST30,TIMER SWITCH 25/30A 240V - SHAMS,5.000,16.000,
GIFC20PVC,20MM GI FLEXIBLE CONDUIT - PVC COATED 20MTR,5.000,3.900,
LEDTLJC,LED TRACK LINE JOIN CONNECTOR,5.000,1.500,
GU6412-SS,LED DIMMER SWITCH  400W 1G BSS- SCHNEIDER,5.000,14.000,
NLBR09,NEUTRAL LINK BRASS 9WAY,5.000,1.500,
LEDPL3E14,LED PIGMY LAMP 3W E14,5.000,0.900,
BG135,SHAVER ADAPTOR 13A 240V 1A,5.000,1.500,
MBF30347,METAL BOX GI FLUSH 3X3 47MM -VOLT,5.000,0.650,
GLSL025FR,GLS LAMP 25W 12V E27 FR,5.000,0.800,
572015,BELL PUSH MODULE 6A 1W - ARTEOR,5.000,5.000,
WPPA,WATER PROOF PAPER - 150/220/320,5.000,0.100,
LMPLC3W,LED 3W E27  MINI PATY LAMP COLOUR,5.000,1.000,
RCCB406330-5,RCCB 4P 63A 300MA - LEGRAND (402072),5.000,18.000,
LEDSL55RGBU,LED STRIP LIGHT 5V 5MTR RGB -USB TYPE,5.000,3.500,
EMPBSCC,EMERGENCY PUSH BUTTON SAFETY COVER CLEAR,5.000,6.000,
IMS01603-2W,IND MULTIPLE OUTLET 220V 16A 2P+E - 2W,5.000,3.000,
CFLSC3500,CABLE FLEXIBLE SINGLE CORE 35MM,5.000,3.000,
BUZ24VAC,BUZZER WITH INDICATOR LAMP 220V AC - RB2KS,5.000,3.000,
POLE025,"POLY ELBOW"" 1 E""",5.000,3.000,
LEPRF08-9,"LED PANEL RD 8"" 22W FLUSH - INDIGO",5.000,1.800,
EXS1333-1,EXT SOCKET 13A 3W/3MTR - DIGNITY,5.000,3.500,
MHL2070-1,METAL HALLIDE LAMP 70W 240V DE - PRC,5.000,3.500,
DB08SPN,DISTRIBUTION BOARD 8W SPN,5.000,0.000,
ESPB-2,EMERGENCY STOP PUSH BUTTON MUSHROOM 1NO+1NC- SCHNEIDER,5.000,10.000,
EXS1392TS,EXT TOWER SOCKET 13A 9W/2MTR (WH) - RR,5.000,9.000,
SKU-3457,G I CABLE TRAY 6''WITH COVER- 2.44MTR,5.000,11.500,
ZSUM20DPBSS,SWITCH 20A DP+NEON BSS -ZIA,5.000,4.500,
LEDCLG97-1,LED CAPSULE LAMP 7W G9,5.000,1.200,
ESL26ES-1,E SAVING LAMP 26W E27 SPIRAL -BN,5.000,1.200,
NAW020,NUT AND  WASHER 20MM,5.000,0.250,
PVCR2015-1,PVC REDUCER 200-150 - HENSWELL,5.000,3.500,
